id,text,label,script,source,synthetic
5f5a07a77bc32bbf,WHO ARE YOU SEEING?,ham,roman,sms_phishing,False
6f3813237ffba318,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",ham,roman,uci_sms,False
df23864e1505bc1d,Ok. I only ask abt e movie. U wan ktv oso?,ham,roman,sms_phishing,False
8e2dd596dc2e3988,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938768 to update now!,smishing,roman,sms_phishing,False
1181e0ad7315a7fd,"House-Maid is the murderer, coz the man was murdered on &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",ham,roman,sms_phishing,False
001894c63fe52748,Manju aunty ഫാൻസ് ഇവിടെ ലൈക്ക് അടിച്ചിട്ട് പോയാ മതി,ham,native,dravidian_codemix,False
cdfb32203eeac633,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,spam,roman,sms_phishing,False
3e57a4232da26a03,പൊറിഞ്ചു മറിയം ജോസ് ടീമിലെ എല്ലാ അംഗങ്ങൾക്കും ഒരു all the best... പ്രത്യേകിച്ചും ഞങ്ങടെ സ്വാസൂട്ടിക്ക് ഒരു പാട് ഉയരങ്ങളിൽ എത്തട്ടെന്ന് ആത്മാർത്ഥമായി പ്രാർത്ഥിക്കുന്നു....,ham,native,dravidian_codemix,False
495d4b36f2d22af7,PORINJU IS WILD MARIAM IS CRAZY JOSE IS RAW........ മൊത്തത്തിൽ പൊളിച്ചില്ലേ 🤩🤩🤩🤩,ham,native,dravidian_codemix,False
53aa417fd927da45,എജ്ജാതി frames കിടു trailer Rajuvetta brilliant direction!!,ham,native,dravidian_codemix,False
df4353a6b55cb459,"NOIDA Hottest Property On Express Way * Today Homes Ridge Residency at Sec 135 with2,3,4 BHK available in 2370p/sq. fts *For Query call@9250230534",spam,roman,sms_phishing,False
373fc5f48c66de5d,രാജുവേട്ടൻ ഫാൻസ് like സുരാജേട്ടൻ ഫാൻസ് comment,ham,native,dravidian_codemix,False
b75402300c9847f8,Audrie lousy autocorrect,ham,roman,sms_phishing,False
fa7f8de5f73c1af7,8 നിലയിൽ പൊട്ടും എന്നുള്ളവർ ലൈക് അടി,ham,native,dravidian_codemix,False
7d9fde4f905b7c0d,"Yeah, where's your class at?",ham,roman,sms_phishing,False
4568b51b8616863c,Dai &lt;#&gt; naal eruku.,ham,roman,uci_sms,False
88cddf2365eef492,Music കേൾക്കാൻ വേണ്ടി ട്രൈലെർ വീണ്ടും കാണുന്നവർ ആരൊക്കെ?,ham,native,dravidian_codemix,False
cfd0cdd00f29960d,ഇത് പോലെ ഞെട്ടിച്ച ട്രൈലർ വേറൊന്നും അടുത്ത് കണ്ടിട്ടില്ലാ സൂപ്പർ,ham,native,dravidian_codemix,False
fe289324e5c7c997,എന്റെ കൊച്ചു ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യൂ,ham,native,dravidian_codemix,False
cf81c6361c3e7756,They don't put that stuff on the roads to keep it from getting slippery over there?,ham,roman,sms_phishing,False
38dc3242b6270127,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",ham,roman,uci_sms,False
cb42ff2a107a7c68,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.,spam,roman,uci_sms,False
206dfaf48fd29d83,Y so late but i need to go n get da laptop...,ham,roman,sms_phishing,False
bf010113e1bcf58d,Hey company elama po mudyadhu.,ham,roman,uci_sms,False
19fd695a72721ea8,അസുരൻ ഇങ്ങു എത്തി ...🤩....വരുന്നത് അസുരനാണ് അസുരൻ,ham,native,dravidian_codemix,False
3a596cdd5150032b,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",ham,roman,sms_phishing,False
6c04416dc1ca260c,Those were my exact intentions,ham,roman,uci_sms,False
bef7d2edb40bc889,"Hmm well, night night",ham,roman,sms_phishing,False
0d239355dd8a663a,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199.,spam,roman,sms_phishing,False
3689e459f3804b09,Well good morning mr . Hows london treatin' ya treacle?,ham,roman,uci_sms,False
db9c8780fded88e0,Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 6200992462,smishing,roman,sms_phishing,False
384398772f5c2d4e,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,spam,roman,uci_sms,False
ebbc27be70d03de0,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,smishing,roman,sms_phishing,False
399b5def848c3e6c,"Until 545 lor... Ya, can go 4 dinner together...",ham,roman,uci_sms,False
e5e3bb43050435f6,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,spam,roman,sms_phishing,False
e34e5e6c532a70fa,ഇതിന്റെ ഡയറക്ട്ടർ അജയ് വാസുദേവ് തന്നെ ആണോ?,ham,native,dravidian_codemix,False
8450db1927b3974c,No let me do the math. Your not good at it.,ham,roman,uci_sms,False
4de9466045cf41da,അന്യായം പൊറിഞ്ചുവിനെയും മറിയത്തിനെയും പിന്നെ ജോസിനെയും കാണാൻ കട്ട വെയ്റ്റിങ്ങ്,ham,native,dravidian_codemix,False
8fbb3dd74cd2dc7c,University of southern california.,ham,roman,uci_sms,False
6b6b98534c9f7fc5,"This is the 2nd time we have tried 2 contact u. U have won the Â£750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",smishing,roman,sms_phishing,False
d8923bc344c3e652,Yes. that will be fine. Love you. Be safe.,ham,roman,uci_sms,False
41b27dba5e7aaca5,ഈ ഓണം ഇട്ടിമാണി അങ്ങ് എടുത്തു എന്നു പറഞ്ഞേരെ,ham,native,dravidian_codemix,False
019a88c6234dee55,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,smishing,roman,sms_phishing,False
f8dac44f2cc676e1,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",ham,roman,uci_sms,False
1f34c04c3fad7628,"THIS MOBILE NUMBER HAS GAINED THE SUM US$450,000.00 FROM MML/REF#1001, FOR DETAIL SEND YOUR NAME, ADDRESS AND NUMBER TO EMAIL MEGARESULT@USA.COM",smishing,roman,sms_phishing,False
c0f11462be877187,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,ham,roman,uci_sms,False
46b43fd1d3188ba8,"Aight, I'll hit you up when I get some cash",ham,roman,sms_phishing,False
d5b15082b69fc56e,Stop knowing me so well!,ham,roman,uci_sms,False
a857fced1e0ea63c,"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 7908807538 from land line. Claim 3030. Valid 12hrs only",smishing,roman,sms_phishing,False
7dacf1619bb51393,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,ham,roman,uci_sms,False
35c7a366b1d0141d,"U can WIN Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",spam,roman,sms_phishing,False
7d82cb78442e0924,Yes :)it is completely in out of form:),ham,roman,sms_phishing,False
b06d4b4a00d0e968,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",ham,roman,sms_phishing,False
ca5b37db1f83d54a,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18call 08718728876",smishing,roman,sms_phishing,False
166ecd4203e90c35,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth Â£33:50 only ..To stop go2 notxt.co.uk,spam,roman,sms_phishing,False
4faf74a3272d1d41,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,smishing,roman,sms_phishing,False
d8d075d8eac500b9,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,ham,roman,sms_phishing,False
d868353ab1d60bb3,Lol great now im getting hungry.,ham,roman,uci_sms,False
ef5cdb92ba744181,Srk ടെ fan മൂവി പോലെ ഉണ്ടല്ലോ,ham,native,dravidian_codemix,False
d2cea76a9b2e1c58,That's one of the issues but california is okay. No snow so its manageable,ham,roman,sms_phishing,False
75e486cadb6190fd,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,ham,roman,sms_phishing,False
e49894e7a65f6f08,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,spam,roman,sms_phishing,False
ad515fb73d2786ca,"Nova Medical Centers, conducts a shoulder Pain clinic on Mar 5th.Consult our renowned shoulder specialists Dr.Mahesh Reddy & Dr.Jatty Call-9686578312,9980295914",spam,roman,sms_phishing,False
e60fe4054994dae4,മഞ്ജു ചേച്ചിക് ഇരിക്കട്ടെ all kerala പൂവൻ കോഴി asosiation nte vaka ഒരു കുതിരപ്പവൻ... 🤩,ham,native,dravidian_codemix,False
006ee3c86e39ef46,"URGENT!! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins",smishing,roman,sms_phishing,False
29e39870a8d84c90,Tomarrow final hearing on my laptop case so i cant.,ham,roman,sms_phishing,False
99d5aa1bc54ec7aa,Fffff. Can you text kadeem or are you too far gone,ham,roman,sms_phishing,False
dfb42952185e106a,അടടടാ.. ഇതാണ് എനർജി.. ഈ എനർജി ആണ് മാമാങ്കത്തിൽ മിസ്സ് ചെയ്തത് 🤩,ham,native,dravidian_codemix,False
787d54c516554c19,PRIVATE! Your 2004 Account Statement for 07742676564 shows 786 unredeemed Bonus Points. To claim call 08719180249 Identifier Code: 45239 Expires,smishing,roman,sms_phishing,False
5ac9678c6257124e,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,ham,roman,sms_phishing,False
22cf0396057e60a5,No da if you run that it activate the full version da.,ham,roman,sms_phishing,False
647b4627c6c2514c,Da ഈ പറയുന്നവനിക് ഇത്തിരി കഞ്ഞി കൊടുക്ക്.അവൻ പറഞ്ഞു കുഴഞ്ഞു.ദാരിദ്ര്യം വല്ലാണ്ട് പിടിപെട്ടിരിക്കുന്നു.,ham,native,dravidian_codemix,False
1b3e135d12844b41,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",ham,roman,sms_phishing,False
25a9deb1481f216c,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,spam,roman,sms_phishing,False
9da366ca0c807f29,2005 ഓടെ മലയാള സിനിമാ ഗാനങ്ങളുടെ സുവർണ്ണ യുഗം അവസാനിച്ചു. ശരിയല്ലേ?,ham,native,dravidian_codemix,False
84105a2ef7a1f4df,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",spam,roman,uci_sms,False
0e1edfef268bfddc,ഇതിൽ നിവിന്റെ അഭിനയം മാത്രം പുകഴ്ത്തയിരിക്കുന്നു....അതിന്റർ direction ആണ് നിവിന്റെ ഈ കഴിവ് പുറത്തെടുക്കാൻ സഹായിച്ചത്....Hats off to director Geethu,ham,native,dravidian_codemix,False
ff6d5b2eb2bacc8b,എന്നെ ആര് സപ്പോർട്ട് ചെയ്തോ അവനെ ഞാൻ സപ്പോർട്ട് ചെയ്യും,ham,native,dravidian_codemix,False
c40cd19400bcd546,Can u look 4 me in da lib i got stuff havent finish yet.,ham,roman,uci_sms,False
c2321499224db0bc,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,spam,roman,uci_sms,False
4a179ffad22de3f9,I tagged MY friends that you seemed to count as YOUR friends.,ham,roman,uci_sms,False
4bd0cccd981f83ba,K.:)do it at evening da:)urgent:),ham,roman,uci_sms,False
24e5b4792dcebcff,നിവിൻ പൊളി ഫാൻസിന്റെ കട്ട സപ്പോർട്ട് ഉണ്ട് ട്ടോ റോഷൻ ചേട്ടാ Dieago Garcia യ്ക്ക് Waiting,ham,native,dravidian_codemix,False
65ff771e6e5e5315,Ur HMV Quiz cash-balance is currently Â£500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,spam,roman,sms_phishing,False
dfaad5245d1764f3,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,spam,roman,uci_sms,False
306862fd266ea62b,Y de asking like this.,ham,roman,sms_phishing,False
265100b5a688a8bc,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,spam,roman,uci_sms,False
6f84b7d9586db284,ബിഗ് ബ്രദർ trailer കണ്ടു നേരെ ഇങ്ങോട്ട് വന്നവർ like,ham,native,dravidian_codemix,False
f17b372790cc5302,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,smishing,roman,sms_phishing,False
39862be7fbdafea9,"[â¦] anyway, many good evenings to u! s",ham,roman,sms_phishing,False
0b543753f2055853,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,spam,roman,uci_sms,False
95c24822a82da4bd,Reply to win Â£100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,spam,roman,sms_phishing,False
81010f45af2ac765,ഇത് film ആണോ real ആണോ Mammukka pwoli,ham,native,dravidian_codemix,False
a39b3ed0a2805b6f,ഇക്കയുടെ ചാവേറുകൾക്ക് like അടിക്കാനുള്ള സ്ഥലം,ham,native,dravidian_codemix,False
f2899fb00da1f181,"Dear customer your PAY2TMKYC has been expired, Itï¿½s will be bl0cked within 24 hour, please contact customer! Care phï¿½ 6200992462 immediately to verify",smishing,roman,sms_phishing,False
49bc7cf43572c958,ആഹാ ബാന്റ് മേളം ഒക്കെയുണ്ടല്ലോ ?? സംഭവം കളറായിട്ടുണ്ട് ...,ham,native,dravidian_codemix,False
fd231b53af5a11cc,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,spam,roman,sms_phishing,False
2756c15292b6cad9,പച്ചയായ പടം ആയിരിക്കും മൂത്തോൻ,ham,native,dravidian_codemix,False
f3ac348bd216ed4b,ലാസ്റ്റ് ആ മാര്ഗം കളി കളിച്ച ആളല്ലേ മംഗലശ്ശേരി നീലകണ്ഠന് ആയിട്ട് അഭിനയിച്ചത് 🤔🤔🤔 അത് എങ്ങനെ ശെരി ആവും 🤔🤔,ham,native,dravidian_codemix,False
a20c089dfc698851,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",spam,roman,uci_sms,False
7addec83e996c851,Dude im no longer a pisces. Im an aquarius now.,ham,roman,uci_sms,False
c33ef41c22aaa5d4,Hi! You just spoke to MANEESHA V. if you were satisfied with the experience. Reply with Yes else No.,ham,roman,sms_phishing,False
c3bfd6f6e7203a41,"Local Covid19 Study: Compensation up to $1,220! Qualify Here:1200cash4study1.com/",smishing,roman,sms_phishing,False
838c9e1d0c45f154,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,spam,roman,uci_sms,False
63e47ab16b31ed7b,I am waiting machan. Call me once you free.,ham,roman,sms_phishing,False
322341ef9f769786,We are specialist in placing people in BPOs & hv al the major client.Hiring 4 collection/cce/tse 4 top 10 Bpos with good sal+inc.DAYSHIFT av.Tanvi/9953921288,spam,roman,sms_phishing,False
93d3c6360734b4dd,Too late. I said i have the website. I didn't i have or dont have the slippers,ham,roman,sms_phishing,False
570085de2dc31432,നീയൊക്കെ കൂടെ ആരാധിച് ആരാധിച് വളർത്തിയിട്ടല്ല ഞാൻ നടൻ ആയെ......,ham,native,dravidian_codemix,False
7c942099620b774f,"Our Stock In News Call : Mcleod Russel Earns Intraday Profit of Rs 32, 780. To Subscribe Our Equity Or F&O Advisory Service visit www.StockInNews.com",spam,roman,sms_phishing,False
0fc7090fc9e92ba6,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND..I love u",ham,roman,sms_phishing,False
af09151ad8eac678,"Dear customer your PAY2TMKYC has been expired, Itï¿½s will be bl0cked within 24 hour, please contact customer! Care phï¿½ 8536074310 immediately to verify",smishing,roman,sms_phishing,False
e7875634ae75fc66,"says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",ham,roman,uci_sms,False
3f418cd9483c80b0,Call FREEPHONE 0800 542 0578 now!,smishing,roman,sms_phishing,False
02b01a69ffcb9a99,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,spam,roman,sms_phishing,False
dd23d35e035dc8d1,"Swayamvara By David Hair,ï¿½Swayamvaraï¿½ (The Return of Ravana Book 2) by David Hair is a story of reincarnation, two swayamvaras, 800 years apart, that sees four lives knotted forever & one rigid force, Ravana reborn.",spam,roman,sms_phishing,False
c13278d60b718e03,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,smishing,roman,sms_phishing,False
069021a95e0c1ced,Yes see ya not on the dot,ham,roman,uci_sms,False
79e1bdfba0f2a414,ആ ലാസ്റ്റ് ഡയലോഗ് പൊളിച്ചു ഈ പടം കലക്കും,ham,native,dravidian_codemix,False
77631ddc603a3a97,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277.,spam,roman,sms_phishing,False
5c65aaa0b38a14a8,കൊല ഗാൺട്ലേ ഇറുക്ക് കൊല്ലാമ വിടമാട്ടേ,ham,native,dravidian_codemix,False
61ced5bd4346a9b0,Dude sux for snake. He got old and raiden got buff,ham,roman,uci_sms,False
36415e8705c39937,"Prem Jewellrs Vijaynagar Lucky draw scheme , monthly Rs 300 for 12 month, every month lucky member will be given Rs3600 gold or silver article.Call-9008097492",smishing,roman,sms_phishing,False
88ac80c80d1fa856,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",spam,roman,uci_sms,False
f3d41b82c9576a54,മാർഗം കളിയും,ham,native,dravidian_codemix,False
269374c9bf68b545,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,ham,roman,uci_sms,False
a72a82e270795b57,Of course. I guess god's just got me on hold right now.,ham,roman,uci_sms,False
b9ff1d6aabb7eb22,ഷമ്മി ഹീറോ ആടാ ഹീറോ Psycho,ham,native,dravidian_codemix,False
1c41e3fcbe09c993,Thanks for your subscription to Ringtone UK your mobile will be charged Â£5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,spam,roman,sms_phishing,False
3b4f2509d1fae05b,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186,spam,roman,sms_phishing,False
ead3d1939dbaba1a,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,smishing,roman,sms_phishing,False
53bb5f235db43f58,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam,roman,sms_phishing,False
aacd3345a0516332,കട്ട rajuettan ഫാൻസ് ലൈക് അടി,ham,native,dravidian_codemix,False
da142b9bc0053cfa,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,smishing,roman,sms_phishing,False
a7df6392028be474,Come to medical college at 7pm ......forward it da,ham,roman,sms_phishing,False
5d44bc6ebf6c24ba,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,spam,roman,sms_phishing,False
e55512855804ee24,ആരൊക്കെ ശ്രദ്ധിച്ചു സുകുമാരൻ ചേട്ടനെ... ഫോട്ടോയിൽ,ham,native,dravidian_codemix,False
14bf5c5f723773f5,FDFS ഉറപ്പിച്ചവർ അടി ലൈക് ഒരേ ഒരു രാജാവ്,ham,native,dravidian_codemix,False
dae0c5884fb87d70,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",spam,roman,uci_sms,False
8d83cf06a6dd5d55,Sharukh khante Fan മൂവി ഓർമ വന്നവരുണ്ടോ,ham,native,dravidian_codemix,False
c241277a5d278936,No. Thank you. You've been wonderful,ham,roman,uci_sms,False
cee677f14bbabaa5,നിനക്ക് മാത്രം എന്താടാ എന്നോട് ഇത്ര ചൊറിച്ചിൽ ..... പൊളിച്ചു,ham,native,dravidian_codemix,False
715dd6590f64da6e,ഇത് നല്ലൊരു സിനിമ ആയിരിക്കും . ഒരു വിത്യസ്ത ഉണ്ട് .,ham,native,dravidian_codemix,False
57f180b3a86af6ac,ഒരു telugu മൂവി trailer കണ്ട ഫീലിങ്,ham,native,dravidian_codemix,False
7913036976d5f29f,Psychoo ഷമ്മി വേറെ level ഷമ്മി ഹീറോ ആടാ..,ham,native,dravidian_codemix,False
4d199894e689c50b,ഫെബ്രുവരി 7 ന് ഒരു കിടിലം പടം ഒത്തു,ham,native,dravidian_codemix,False
00401e833cc8707f,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,spam,roman,uci_sms,False
c6788a26eeff57b7,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 Â£100 cash. Name the NEW US President? txt ans to 80082,spam,roman,sms_phishing,False
8cc4fd0ea3f44cf9,"URGENT! You have won a 1 week FREE membership in our Â£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net",smishing,roman,sms_phishing,False
8a5e0a8aa773f7d6,Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986907,spam,roman,sms_phishing,False
1565cb3a38966339,Please sen :)my kind advice :-)please come here and try:-),ham,roman,sms_phishing,False
b064a1abb4c91fa8,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",spam,roman,sms_phishing,False
c1da9c6ab16e5459,മമ്മൂക്ക fans എന്നെ ഒന്ന് subscribe ചെയ്യോ plzzz,ham,native,dravidian_codemix,False
ca0ba155c761053f,Englishvocabulary ululate: to mourn loudly and shrilly AD: Unlimited FREE calls to any mobile try out today http://bit.ly/unlmtdfreecall share wid frnd,smishing,roman,sms_phishing,False
b0e0f8b9b3214aed,"Hiya, probably coming home * weekend after next",ham,roman,sms_phishing,False
d962619a8fe5fe85,Great to hear you are settling well. So what's happenin wit ola?,ham,roman,sms_phishing,False
cafa1c745d34c3e9,മഞ്ജുച്ചേച്ചി കട്ട ഫാൻസ് ഇവിടെ കമ്മോൺ,ham,native,dravidian_codemix,False
d1cc915db3d3f78e,ഗൈസ് കേറിവ ഫുൾ സുപ്പ്പ്ര്ട് ബാക് സബ് അടിച്ച പോളിക്ക്,ham,native,dravidian_codemix,False
ca5cab47230bdcec,നമുക്ക് ഒരു ഒന്നന്നര ഐറ്റം ഉണ്ടന്ന് പറ,ham,native,dravidian_codemix,False
20701cfd87d5fe65,Come by our room at some point so we can iron out the plan for this weekend,ham,roman,sms_phishing,False
2a455228af9d92f3,Once upon a time THERE WAS A കള്ളൻ And പോലീസ് ഹാഹ.... അന്തസ്,ham,native,dravidian_codemix,False
80f1a226deec1e28,സത്യം പറയാലോ ഈ അടുത്തൊന്നും ഒരുത്തനും ഇമ്മാതിരി teaser ഇറക്കി രോമാഞ്ചം കൊള്ളിച്ചിട്ടില്ല....,ham,native,dravidian_codemix,False
aa751bc07dff3b58,100 കോടി ക്ലബ്ബിൽ എത്തുമെന്ന് ഉറപ്പുള്ള കട്ട ഇക്ക ഫാൻസ് ഉണ്ടോ... എങ്കിൽ കൊടുക്ക് ഇക്കക്കൊരു like...,ham,native,dravidian_codemix,False
445edd07aa08b31c,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",spam,roman,uci_sms,False
82b87708aaae6fa3,lam Frederick banner. Pls conatct me asap regarding a possible late,spam,roman,sms_phishing,False
2d6ed666aafeeeee,ബോക്സ് ഓഫീസ് തൂക്കിയടി ലോഡിങ്... ഇതിനിടയിൽ മാമാങ്കം 100 cr ആണേ മോനുസേ,ham,native,dravidian_codemix,False
196fb015afa3fed3,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6299257179,smishing,roman,sms_phishing,False
7c7222707ec5cd65,Hey leave it. not a big deal:-) take care.,ham,roman,uci_sms,False
7030a3850d2571bf,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd",smishing,roman,sms_phishing,False
caeebd91eb124461,New TEXTBUDDY Chat 2 guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,spam,roman,sms_phishing,False
23cf239729f171b0,"Itâs Â£6 to get in, is that ok?",ham,roman,sms_phishing,False
96f8095cd18b3006,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",smishing,roman,sms_phishing,False
3948efafd245db37,മലയാളത്തിൽ ഒരുപിടി നല്ല സിനിമ തന്നിട്ടുള director abrid shine,ham,native,dravidian_codemix,False
d5f4e61ae07291e4,#trnding 1 എന്ന് കണ്ടു സന്തോഷായി From an ikka fan Rajuettn lalleettn Adarru combo,ham,native,dravidian_codemix,False
6240e24659448bc2,U sick still can go shopping?,ham,roman,sms_phishing,False
5db5392f88e4d550,Are you available for soiree on June 3rd?,ham,roman,uci_sms,False
d1af553091714d18,ഇത് ഈ സിനിമയിൽ പറയുന്ന ഡയലോഗ് alla. പഴയ ഒരു സ്റ്റേജ് ഷോയിൽ മോഹൻലാൽ പറയുന്നതാണ്,ham,native,dravidian_codemix,False
d19fc952b6470720,എനിക്ക് ഒരു 5 ലൈക്ക് തരുമോ ചങാതികളേ....................PŁĘÅŚĖ,ham,native,dravidian_codemix,False
92e1a2ab0841fa88,I could ask carlos if we could get more if anybody else can chip in,ham,roman,uci_sms,False
51c7c9801732872c,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best.",spam,roman,sms_phishing,False
